Date,FR0010567032 ISIN,FR0000120404 ISIN,FR0010762740 ISIN,FR0010493510 ISIN,FR0010979377 ISIN,FR0000053076 ISIN,BE0974269012 ISIN,FR0000044752 ISIN,FR0010340141 ISIN,FR0000044612 ISIN,FR0010641449 ISIN,FR0000031122 ISIN,FR0000120073 ISIN,FR0004180537 ISIN,FR0000130007 ISIN,FR0000062804 ISIN,FR0010220475 ISIN,FR0000053837 ISIN,FR0000039216 ISIN,FR0000071946 ISIN,FR0000034639 ISIN,NL0010273694 ISIN,FR0004125920 ISIN,LU0569974404 ISIN,FR0004037125 ISIN,LU0323134006 ISIN,FR0011027143 ISIN,FR0010313833 ISIN,FR0012185536 ISIN,FR0010772426 ISIN,FR0000076952 ISIN,FR0011980077 ISIN,GB00B19RTX44 ISIN,FR0000074148 ISIN,FR0010478248 ISIN,FR0000051732 ISIN,FR0004042083 ISIN,FR0000061780 ISIN,FR0000066052 ISIN,FR0000120628 ISIN,FR0011040500 ISIN,IT0004812258 ISIN,FR0000064123 ISIN,FR0010436170 ISIN,FR0000061657 ISIN,FR0000035164 ISIN,FR0000066961 ISIN,FR0000120966 ISIN,FR0010096479 ISIN,FR0011592104 ISIN,FR0000131104 ISIN,FR0010106039 ISIN,FR0000039299 ISIN,FR0000063935 ISIN,FR0000120107 ISIN,FR0004548873 ISIN,FR0000120503 ISIN,FR0013110053 ISIN,FR0000054421 ISIN,FR0006174348 ISIN,FR0000061137 ISIN,FR0000078958 ISIN,FR0000030611 ISIN,FR0010781377 ISIN,FR0000079659 ISIN,FR0000125338 ISIN,FR0000064156 ISIN,FR0000120172 ISIN,FR0010828137 ISIN,FR0000125585 ISIN,FR0010193052 ISIN,FR0000064446 ISIN,FR0000078339 ISIN,FR0000053324 ISIN,FR0000053506 ISIN,FR0010540997 ISIN,FR0000060501 ISIN,FR0000120164 ISIN,FR0000037871 ISIN,FR0010447086 ISIN,FR0000130403 ISIN,FR0000079477 ISIN,FR0000054322 ISIN,FR0005025004 ISIN,FR0000053399 ISIN,FR0000120222 ISIN,FR0010667147 ISIN,FR0000054629 ISIN,FR0011071570 ISIN,FR0004031763 ISIN,BE0160342011 ISIN,FR0000121634 ISIN,FR0010959684 ISIN,FR0004185023 ISIN,FR0007200100 ISIN,FR0011374479 ISIN,FR0000077828 ISIN,NL0010489522 ISIN,FR0010035816 ISIN,FR0004998318 ISIN,FR0004998326 ISIN,FR0000045072 ISIN,FR0000044323 ISIN,FR0000185506 ISIN,FR0010483768 ISIN,FR0000045528 ISIN,FR0000045213 ISIN,FR0000045304 ISIN,FR0000044364 ISIN,FR0010461053 ISIN,FR0000045551 ISIN,FR0000045239 ISIN,FR0000185514 ISIN,FR0000045346 ISIN,FR0000045544 ISIN,FR0000054066 ISIN,FR0011026749 ISIN,FR0000077885 ISIN,FR0000120644 ISIN,GB0033040113 ISIN,FR0000121725 ISIN,FR0000130650 ISIN,FR0012222149 ISIN,FR0010776658 ISIN,FR0010474130 ISIN,FR0000053381 ISIN,FR0000060840 ISIN,GB0002374006 ISIN,FR0010377127 ISIN,FR0000035784 ISIN,FR0000079824 ISIN,FR0010436584 ISIN,FR0000065260 ISIN,FR0013088606 ISIN,FR0000036287 ISIN,IT0005154635 ISIN,FR0000052920 ISIN,LU0881232630 ISIN,NL0000235190 ISIN,FR0005142999 ISIN,FR0010908533 ISIN,FR0010242511 ISIN,FR0000052755 ISIN,FR0010945733 ISIN,FR0000130452 ISIN,FR0000031023 ISIN,FR0000035719 ISIN,FR0012650166 ISIN,FR0011950732 ISIN,FR0012435121 ISIN,FR0004030708 ISIN,FR0010535849 ISIN,FR0010208488 ISIN,FR0000045122 ISIN,FR0010465534 ISIN,FR0000131757 ISIN,NL0009272137 ISIN,FR0000121667 ISIN,FR0000120669 ISIN,FR0005310463 ISIN,FR0000035743 ISIN,FR0004254035 ISIN,FR0000061475 ISIN,FR0010844001 ISIN,FR0000121121 ISIN,FR0011035187 ISIN,FR0010540740 ISIN,FR0000054678 ISIN,FR0012413771 ISIN,FR0000038259 ISIN,FR0010157115 ISIN,FR0010490920 ISIN,FR0000044745 ISIN,FR0000064164 ISIN,FR0000039026 ISIN,FR0010627760 ISIN,FR0000053142 ISIN,FR0004034593 ISIN,FR0000121147 ISIN,FR0000063034 ISIN,FR0000031973 ISIN,FR0010071530 ISIN,FR0000062101 ISIN,FR0000064784 ISIN,FR0000061418 ISIN,FR0000060535 ISIN,FR0000062341 ISIN,FR0000037947 ISIN,FR0010480517 ISIN,FR0000051302 ISIN,FR0000060824 ISIN,FR0006321998 ISIN,FR0000066797 ISIN,FR0000035123 ISIN,FR0010487272 ISIN,FR0004076891 ISIN,FR0000065930 ISIN,FR0000038499 ISIN,FR0011277391 ISIN,FR0010823724 ISIN,FR0004260479 ISIN,FR0004187367 ISIN,FR0000121857 ISIN,FR0011284991 ISIN,FR0000053415 ISIN,FR0011100759 ISIN,FR0000077232 ISIN,FR0000079600 ISIN,FR0000124414 ISIN,FR0010342329 ISIN,FR0000053035 ISIN,FR0000079634 ISIN,FR0012336675 ISIN,NL0000400653 ISIN,FR0000044471 ISIN,FR0000057945 ISIN,FR0000033888 ISIN,FR0004038099 ISIN,IT0001210050 ISIN,FR0010108688 ISIN,FR0011208693 ISIN,FR0000038036 ISIN,FR0000064180 ISIN,BE0948833760 ISIN,FR0005717626 ISIN,FR0000076960 ISIN,FR0000036675 ISIN,FR0004010338 ISIN,FR0010214064 ISIN,FR0000121709 ISIN,FR0010490961 ISIN,FR0011726835 ISIN,FR0000066722 ISIN,FR0004035061 ISIN,FR0000121881 ISIN,FR0000052292 ISIN,FR0010343186 ISIN,FR0012821890 ISIN,FR0000054231 ISIN,FR0000077562 ISIN,FR0010396309 ISIN,FR0010446765 ISIN,FR0012336691 ISIN,FR0006226791 ISIN,FR0000053738 ISIN,GB0005405286 ISIN,FR0004052561 ISIN,FR0000064735 ISIN,FR0005843125 ISIN
20/10/2015,229,802,1,18000,13,131,1000,#N/A N/A,100,#N/A N/A,142422,7,71,110,4521,#N/A N/A,442,#N/A N/A,1,50,320,1,#N/A N/A,268,50,513695,100,32,2,1,2,500,#N/A N/A,118,5000,7,#N/A N/A,#N/A N/A,90,10442,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,230,25,50,974,60,230,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,60,1,380,#N/A N/A,40,#N/A N/A,3281,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,100,185,#N/A N/A,#N/A N/A,#N/A N/A,88,200,#N/A N/A,1099,281,34,213,#N/A N/A,90,26,21,161,2,1000,100,1,#N/A N/A,653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,100,20,496,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,1761,#N/A N/A,#N/A N/A,#N/A N/A,522,63,2000,2000,#N/A N/A,420,#N/A N/A,151376,10,25,385,4998,#N/A N/A,40,#N/A N/A,275,100,500,4990,1,45,3493,72,#N/A N/A,30,#N/A N/A,410,200,#N/A N/A,#N/A N/A,150,1000,#N/A N/A,21,210,5131,450,#N/A N/A,30,129,400,44,10,220,#N/A N/A,10,#N/A N/A,60,26,225,13501,#N/A N/A,645,1,1,310,11,3400,#N/A N/A,23050,40,#N/A N/A,1,5,#N/A N/A,#N/A N/A,#N/A N/A,9000,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,100,#N/A N/A,36612,98,#N/A N/A,#N/A N/A,22,200,300,106,#N/A N/A,65,3000,207,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,198,#N/A N/A,200,#N/A N/A,2675,#N/A N/A,260224,#N/A N/A,1,338,70470,#N/A N/A,1,2
19/10/2015,229,802,1,30158,13,706,1000,#N/A N/A,100,#N/A N/A,883277,2000,336,810,6240,#N/A N/A,442,#N/A N/A,1,50,320,1,#N/A N/A,59,50,322371,100,32,95,1,1,500,#N/A N/A,118,5000,582,#N/A N/A,#N/A N/A,90,6303,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,230,25,2903,100,60,230,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,60,1,789,#N/A N/A,40,#N/A N/A,5000,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,2,103,#N/A N/A,#N/A N/A,#N/A N/A,463,150,#N/A N/A,17625,1,34,25,#N/A N/A,90,26,21,161,2,3502,100,1,#N/A N/A,653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,329,20,2021,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,1761,#N/A N/A,#N/A N/A,#N/A N/A,522,63,3500,2000,#N/A N/A,420,#N/A N/A,136052,10,25,385,4998,#N/A N/A,40,#N/A N/A,1276,100,500,4990,32,200,5587,72,#N/A N/A,140,#N/A N/A,771,200,#N/A N/A,#N/A N/A,150,1000,#N/A N/A,414,210,5131,450,#N/A N/A,11,100,400,44,30,14,#N/A N/A,10,#N/A N/A,60,26,225,13501,#N/A N/A,645,1,1,472,11,3400,#N/A N/A,23050,40,#N/A N/A,69,5,#N/A N/A,#N/A N/A,#N/A N/A,5460,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,66857,354,#N/A N/A,#N/A N/A,195,200,300,104,#N/A N/A,72,3000,261,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,34,#N/A N/A,200,#N/A N/A,2594,#N/A N/A,682595,#N/A N/A,1,338,59287,#N/A N/A,1,2
18/10/2015,229,802,1,166724,13,76,1000,#N/A N/A,100,#N/A N/A,30027,2000,115,7,8145,#N/A N/A,442,#N/A N/A,7,100,320,1,#N/A N/A,59,50,332579,100,32,95,1,1,500,#N/A N/A,118,5000,582,#N/A N/A,#N/A N/A,90,16135,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,230,25,570,100,100,40,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,90,1,3612,#N/A N/A,100,#N/A N/A,6807,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,65,109,#N/A N/A,#N/A N/A,#N/A N/A,296,150,#N/A N/A,5146,14101,34,140,#N/A N/A,90,339,21,161,2,1885,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,329,20,1226,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,590,#N/A N/A,#N/A N/A,#N/A N/A,522,55,2610,2000,#N/A N/A,420,#N/A N/A,213835,10,25,580,4998,#N/A N/A,40,#N/A N/A,2247,100,500,4990,11,2010,3700,72,#N/A N/A,140,#N/A N/A,928,100,#N/A N/A,#N/A N/A,104,1000,#N/A N/A,414,210,97,450,#N/A N/A,11,100,400,44,2,14,#N/A N/A,10,#N/A N/A,60,26,225,13501,#N/A N/A,645,1,1,700,11,3400,#N/A N/A,23050,40,#N/A N/A,1,100,#N/A N/A,#N/A N/A,#N/A N/A,687,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,76511,391,#N/A N/A,#N/A N/A,580,200,300,20,#N/A N/A,116,3000,1,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,10,#N/A N/A,200,#N/A N/A,3056,#N/A N/A,733513,#N/A N/A,1,338,47068,#N/A N/A,1,2
17/10/2015,229,802,1,166724,13,76,1000,#N/A N/A,100,#N/A N/A,30027,2000,115,7,8145,#N/A N/A,442,#N/A N/A,7,100,320,1,#N/A N/A,59,50,332579,100,32,95,1,1,500,#N/A N/A,118,5000,582,#N/A N/A,#N/A N/A,90,16135,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,230,25,570,100,100,40,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,90,1,3612,#N/A N/A,100,#N/A N/A,6807,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,65,109,#N/A N/A,#N/A N/A,#N/A N/A,296,150,#N/A N/A,5146,14101,34,140,#N/A N/A,90,339,21,161,2,1885,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,329,20,1226,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,590,#N/A N/A,#N/A N/A,#N/A N/A,522,55,2610,2000,#N/A N/A,420,#N/A N/A,213835,10,25,580,4998,#N/A N/A,40,#N/A N/A,2247,100,500,4990,11,2010,3700,72,#N/A N/A,140,#N/A N/A,928,100,#N/A N/A,#N/A N/A,104,1000,#N/A N/A,414,210,97,450,#N/A N/A,11,100,400,44,2,14,#N/A N/A,10,#N/A N/A,60,26,225,13501,#N/A N/A,645,1,1,700,11,3400,#N/A N/A,23050,40,#N/A N/A,1,100,#N/A N/A,#N/A N/A,#N/A N/A,687,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,76511,391,#N/A N/A,#N/A N/A,580,200,300,20,#N/A N/A,116,3000,1,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,10,#N/A N/A,200,#N/A N/A,3056,#N/A N/A,733513,#N/A N/A,1,338,47068,#N/A N/A,1,2
16/10/2015,229,802,1,166724,13,76,1000,#N/A N/A,100,#N/A N/A,30027,2000,115,7,8145,#N/A N/A,442,#N/A N/A,7,100,320,1,#N/A N/A,59,50,332579,100,32,95,1,1,500,#N/A N/A,118,5000,582,#N/A N/A,#N/A N/A,90,16135,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,230,25,570,100,100,40,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,90,1,3612,#N/A N/A,100,#N/A N/A,6807,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,65,109,#N/A N/A,#N/A N/A,#N/A N/A,296,150,#N/A N/A,5146,14101,34,140,#N/A N/A,90,339,21,161,2,1885,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,329,20,1226,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,590,#N/A N/A,#N/A N/A,#N/A N/A,522,55,2610,2000,#N/A N/A,420,#N/A N/A,213835,10,25,580,4998,#N/A N/A,40,#N/A N/A,2247,100,500,4990,11,2010,3700,72,#N/A N/A,140,#N/A N/A,928,100,#N/A N/A,#N/A N/A,104,1000,#N/A N/A,414,210,97,450,#N/A N/A,11,100,400,44,2,14,#N/A N/A,10,#N/A N/A,60,26,225,13501,#N/A N/A,645,1,1,700,11,3400,#N/A N/A,23050,40,#N/A N/A,1,100,#N/A N/A,#N/A N/A,#N/A N/A,687,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,76511,391,#N/A N/A,#N/A N/A,580,200,300,20,#N/A N/A,116,3000,1,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,10,#N/A N/A,200,#N/A N/A,3056,#N/A N/A,733513,#N/A N/A,1,338,47068,#N/A N/A,1,2
15/10/2015,229,802,1,166724,13,1,1000,#N/A N/A,18,#N/A N/A,146547,200,282,7,9433,#N/A N/A,442,#N/A N/A,1,100,320,1,#N/A N/A,279,50,465386,100,32,182,1,1,500,#N/A N/A,118,5000,1381,#N/A N/A,#N/A N/A,90,7860,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,25,25,1549,500,100,40,100,50,100,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,90,2,268,#N/A N/A,667,#N/A N/A,4689,#N/A N/A,2,151,#N/A N/A,#N/A N/A,#N/A N/A,1,135,295,#N/A N/A,#N/A N/A,#N/A N/A,1389,150,#N/A N/A,401,3723,34,317,#N/A N/A,90,339,9,161,2,125,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,329,20,4503,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,921,#N/A N/A,#N/A N/A,#N/A N/A,350,55,1550,160,#N/A N/A,420,#N/A N/A,421122,10,25,25,4998,#N/A N/A,40,#N/A N/A,384,100,500,4990,902,10000,8795,72,#N/A N/A,140,#N/A N/A,688,100,#N/A N/A,#N/A N/A,104,1000,#N/A N/A,414,210,97,450,#N/A N/A,11,100,400,44,10,100,#N/A N/A,10,#N/A N/A,100,26,225,13501,#N/A N/A,645,1,1,205,11,10,#N/A N/A,23050,40,#N/A N/A,35,100,#N/A N/A,#N/A N/A,#N/A N/A,32398,50,#N/A N/A,1250,#N/A N/A,100,12,#N/A N/A,49,50,#N/A N/A,53927,863,#N/A N/A,#N/A N/A,2000,200,300,144,#N/A N/A,1,3000,1,#N/A N/A,1,#N/A N/A,4,75,#N/A N/A,#N/A N/A,#N/A N/A,89,62,24,1000,#N/A N/A,300,116,#N/A N/A,200,#N/A N/A,5455,#N/A N/A,112059,#N/A N/A,1,338,35035,#N/A N/A,1,2
14/10/2015,229,35,1,166724,13,104,1000,#N/A N/A,33,#N/A N/A,18186,1000,312,7,13088,#N/A N/A,442,#N/A N/A,1,100,200,1,#N/A N/A,252,50,576655,320,32,182,1,1,500,#N/A N/A,118,5000,1381,#N/A N/A,#N/A N/A,90,34896,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,2,25,25,748,500,100,40,100,50,8,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,73,152,4308,#N/A N/A,189,#N/A N/A,3559,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,300,#N/A N/A,#N/A N/A,#N/A N/A,533,150,#N/A N/A,33210,1,34,1,#N/A N/A,90,339,9,161,2,1000,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,2500,20,3127,2000,10,40,4,3482,#N/A N/A,210,#N/A N/A,2164,#N/A N/A,#N/A N/A,#N/A N/A,350,20,24700,160,#N/A N/A,420,#N/A N/A,148051,10,25,1161,4998,#N/A N/A,40,#N/A N/A,1937,100,500,4990,51,2000,12715,72,#N/A N/A,140,#N/A N/A,657,200,#N/A N/A,#N/A N/A,47,1000,#N/A N/A,414,210,97,450,#N/A N/A,13,100,400,44,28,100,#N/A N/A,10,#N/A N/A,380,26,225,13501,#N/A N/A,645,1,1,205,11,10,#N/A N/A,23050,40,#N/A N/A,79,800,#N/A N/A,#N/A N/A,#N/A N/A,17750,50,#N/A N/A,892,#N/A N/A,100,12,#N/A N/A,49,541,#N/A N/A,64965,1834,#N/A N/A,#N/A N/A,15,200,17000,96,#N/A N/A,2,3000,1,#N/A N/A,1,#N/A N/A,46,75,#N/A N/A,#N/A N/A,#N/A N/A,89,171,24,1000,#N/A N/A,1122,59,#N/A N/A,200,#N/A N/A,192,#N/A N/A,127600,#N/A N/A,2,338,60985,#N/A N/A,1,2
13/10/2015,229,100,1,49161,13,151,1000,#N/A N/A,33,#N/A N/A,9285,1000,241,7,46845,#N/A N/A,442,#N/A N/A,1,100,200,1,#N/A N/A,508,50,839949,320,2,182,1,1,500,#N/A N/A,118,5000,100,#N/A N/A,#N/A N/A,90,17858,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,365,12,25,748,3000,500,40,100,50,75,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,107,1,100,#N/A N/A,189,#N/A N/A,7779,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,100,#N/A N/A,#N/A N/A,#N/A N/A,297,150,#N/A N/A,3087,659,34,1,#N/A N/A,90,339,100,161,2,1000,100,1,#N/A N/A,394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,2500,20,3786,2000,10,40,4,600,#N/A N/A,210,#N/A N/A,4283,#N/A N/A,#N/A N/A,#N/A N/A,350,29,25860,10,#N/A N/A,420,#N/A N/A,152963,10,2700,200,4998,#N/A N/A,40,#N/A N/A,1317,100,500,4990,1,5301,16499,72,#N/A N/A,100,#N/A N/A,259,200,#N/A N/A,#N/A N/A,2000,1000,#N/A N/A,414,210,100,450,#N/A N/A,13,100,400,44,74,100,#N/A N/A,10,#N/A N/A,149,26,225,13501,#N/A N/A,645,1,1,500,11,10,#N/A N/A,1600,40,#N/A N/A,2,87,#N/A N/A,#N/A N/A,#N/A N/A,22500,50,#N/A N/A,892,#N/A N/A,100,12,#N/A N/A,49,541,#N/A N/A,162941,384,#N/A N/A,#N/A N/A,15,200,17000,229,#N/A N/A,43,3000,1,#N/A N/A,1,#N/A N/A,46,75,#N/A N/A,#N/A N/A,#N/A N/A,89,1,24,1000,#N/A N/A,1122,173,#N/A N/A,200,#N/A N/A,491,#N/A N/A,95431,#N/A N/A,2,338,86994,#N/A N/A,1,8
12/10/2015,229,100,1,1629,13,115,10000,#N/A N/A,280,#N/A N/A,128447,1000,352,7,9890,#N/A N/A,442,#N/A N/A,1,560,615,1,#N/A N/A,1085,50,617475,50,2,236,1,1,500,#N/A N/A,118,5000,1378,#N/A N/A,#N/A N/A,90,7886,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,365,12,25,355,3000,45,40,100,50,75,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,107,141,1890,#N/A N/A,189,#N/A N/A,12000,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,38,#N/A N/A,#N/A N/A,#N/A N/A,302,150,#N/A N/A,1501,1311,34,327,#N/A N/A,90,339,100,161,2,260,100,1,#N/A N/A,4620,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,642,20,2847,2000,10,40,4,600,#N/A N/A,210,#N/A N/A,4478,#N/A N/A,#N/A N/A,#N/A N/A,350,20,24420,10,#N/A N/A,420,#N/A N/A,218272,10,2700,1695,4998,#N/A N/A,40,#N/A N/A,972,100,500,4990,30,6000,3120,72,#N/A N/A,100,#N/A N/A,656,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,100,450,#N/A N/A,13,100,400,44,87,120,#N/A N/A,10,#N/A N/A,20,123,225,13501,#N/A N/A,645,1,1,500,11,10,#N/A N/A,3650,40,#N/A N/A,104,87,#N/A N/A,#N/A N/A,#N/A N/A,26380,50,#N/A N/A,892,#N/A N/A,100,12,#N/A N/A,49,1250,#N/A N/A,169297,1529,#N/A N/A,#N/A N/A,15,#N/A N/A,17000,200,#N/A N/A,38,3000,1,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,1,24,1000,#N/A N/A,1122,108,#N/A N/A,200,#N/A N/A,7002,#N/A N/A,109357,#N/A N/A,2,338,227632,#N/A N/A,1,19
11/10/2015,229,100,1,45000,13,51,10000,#N/A N/A,280,#N/A N/A,185398,1500,1260,7,6000,#N/A N/A,150,#N/A N/A,10,560,615,1,#N/A N/A,247,50,951367,120,17,309,1,3,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,15560,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,529,3000,45,45,2,50,75,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,808,141,970,#N/A N/A,150,#N/A N/A,9092,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,3,#N/A N/A,#N/A N/A,#N/A N/A,942,150,#N/A N/A,3561,2015,34,2541,#N/A N/A,90,339,100,161,2,800,100,1,#N/A N/A,2830,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,860,20,918,2000,10,15,4,600,#N/A N/A,210,#N/A N/A,4757,#N/A N/A,#N/A N/A,#N/A N/A,350,20,21610,10,#N/A N/A,420,#N/A N/A,255091,10,2700,1505,4998,#N/A N/A,40,#N/A N/A,861,100,500,4990,1,6000,5925,72,#N/A N/A,100,#N/A N/A,1022,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,10009,450,#N/A N/A,15,100,400,44,43,120,#N/A N/A,10,#N/A N/A,300,123,225,13501,#N/A N/A,645,1,1,500,11,10,#N/A N/A,3650,40,#N/A N/A,7,80,#N/A N/A,#N/A N/A,#N/A N/A,137448,575,#N/A N/A,2,#N/A N/A,100,12,#N/A N/A,49,1250,#N/A N/A,568251,235,#N/A N/A,#N/A N/A,150,#N/A N/A,17000,100,#N/A N/A,409,3000,185,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,1,24,1000,#N/A N/A,1122,104,#N/A N/A,200,#N/A N/A,251,#N/A N/A,120090,#N/A N/A,2,338,26827,#N/A N/A,1,46
